date,medicine_name,category,quantity_sold,stock_on_hand,price_per_unit,expiry_date
2023-11-07,Cough Syrup,Cold/Flu,28,972,4.0,2025-06-08
2023-11-07,Multivitamin,Supplement,25,975,3.0,2025-02-15
2023-11-07,ORS Sachet,Dehydration,8,992,1.0,2025-02-21
2023-11-07,Antimalarial,Malaria,12,988,7.0,2025-08-07
2023-11-07,Dengue Kit,Dengue Fever,14,986,12.0,2025-04-22
2023-11-07,Antiviral,Viral Fever,27,973,10.0,2024-07-08
2023-11-07,Insulin,Diabetes,6,994,15.0,2025-10-30
2023-11-08,Paracetamol,Painkiller,11,989,2.0,2025-03-22
2023-11-08,Ibuprofen,Painkiller,11,989,3.0,2025-04-08
2023-11-08,Amoxicillin,Antibiotic,21,979,5.0,2025-04-29
2023-11-08,Cetirizine,Antihistamine,9,991,1.5,2024-11-09
2023-11-08,Azithromycin,Antibiotic,14,986,6.0,2024-05-06
2023-11-08,Metformin,Diabetes,8,992,2.5,2025-01-19
2023-11-08,Pantoprazole,Antacid,8,992,2.0,2025-10-05
2023-11-08,Dolo 650,Painkiller,8,992,2.0,2025-09-24
2023-11-08,Cough Syrup,Cold/Flu,24,976,4.0,2025-09-01
2023-11-08,Multivitamin,Supplement,18,982,3.0,2025-02-06
2023-11-08,ORS Sachet,Dehydration,4,996,1.0,2025-10-31
2023-11-08,Antimalarial,Malaria,15,985,7.0,2024-09-08
2023-11-08,Dengue Kit,Dengue Fever,19,981,12.0,2024-08-27
2023-11-08,Antiviral,Viral Fever,19,981,10.0,2024-06-24
2023-11-08,Insulin,Diabetes,11,989,15.0,2024-10-16
2023-11-09,Paracetamol,Painkiller,9,991,2.0,2025-07-25
2023-11-09,Ibuprofen,Painkiller,21,979,3.0,2024-08-22
2023-11-09,Amoxicillin,Antibiotic,11,989,5.0,2024-05-27
2023-11-09,Cetirizine,Antihistamine,7,993,1.5,2025-03-26
2023-11-09,Azithromycin,Antibiotic,8,992,6.0,2024-11-11
2023-11-09,Metformin,Diabetes,10,990,2.5,2025-05-22
2023-11-09,Pantoprazole,Antacid,16,984,2.0,2024-07-30
2023-11-09,Dolo 650,Painkiller,8,992,2.0,2024-10-16
2023-11-09,Cough Syrup,Cold/Flu,24,976,4.0,2024-12-12
2023-11-09,Multivitamin,Supplement,18,982,3.0,2025-04-13
2023-11-09,ORS Sachet,Dehydration,7,993,1.0,2024-10-30
2023-11-09,Antimalarial,Malaria,9,991,7.0,2025-10-25
2023-11-09,Dengue Kit,Dengue Fever,20,980,12.0,2024-12-20
2023-11-09,Antiviral,Viral Fever,13,987,10.0,2025-07-01
2023-11-09,Insulin,Diabetes,2,998,15.0,2025-07-26
2023-11-10,Paracetamol,Painkiller,9,991,2.0,2024-11-01
2023-11-10,Ibuprofen,Painkiller,14,986,3.0,2024-11-03
2023-11-10,Amoxicillin,Antibiotic,14,986,5.0,2025-07-24
2023-11-10,Cetirizine,Antihistamine,12,988,1.5,2024-08-20
2023-11-10,Azithromycin,Antibiotic,4,996,6.0,2025-05-13
2023-11-10,Metformin,Diabetes,19,981,2.5,2025-08-30
2023-11-10,Pantoprazole,Antacid,25,975,2.0,2025-05-24
2023-11-10,Dolo 650,Painkiller,13,987,2.0,2025-01-22
2023-11-10,Cough Syrup,Cold/Flu,22,978,4.0,2024-10-24
2023-11-10,Multivitamin,Supplement,4,996,3.0,2024-07-08
2023-11-10,ORS Sachet,Dehydration,19,981,1.0,2025-07-12
2023-11-10,Antimalarial,Malaria,25,975,7.0,2025-01-03
2023-11-10,Dengue Kit,Dengue Fever,4,996,12.0,2024-08-11
2023-11-10,Antiviral,Viral Fever,24,976,10.0,2025-08-14
2023-11-10,Insulin,Diabetes,7,993,15.0,2025-04-20
2023-11-11,Paracetamol,Painkiller,10,990,2.0,2025-11-03
2023-11-11,Ibuprofen,Painkiller,15,985,3.0,2025-04-03
2023-11-11,Amoxicillin,Antibiotic,6,994,5.0,2024-09-09
2023-11-11,Cetirizine,Antihistamine,15,985,1.5,2025-10-11
2023-11-11,Azithromycin,Antibiotic,17,983,6.0,2024-08-21
2023-11-11,Metformin,Diabetes,22,978,2.5,2024-07-21
2023-11-11,Pantoprazole,Antacid,6,994,2.0,2025-03-04
2023-11-11,Dolo 650,Painkiller,8,992,2.0,2024-08-21
2023-11-11,Cough Syrup,Cold/Flu,9,991,4.0,2025-03-03
2023-11-11,Multivitamin,Supplement,17,983,3.0,2024-10-30
2023-11-11,ORS Sachet,Dehydration,10,990,1.0,2025-10-03
2023-11-11,Antimalarial,Malaria,25,975,7.0,2025-06-08
2023-11-11,Dengue Kit,Dengue Fever,13,987,12.0,2024-08-25
2023-11-11,Antiviral,Viral Fever,28,972,10.0,2025-01-16
2023-11-11,Insulin,Diabetes,14,986,15.0,2024-08-29
2023-11-12,Paracetamol,Painkiller,10,990,2.0,2025-06-25
2023-11-12,Ibuprofen,Painkiller,17,983,3.0,2024-10-11
2023-11-12,Amoxicillin,Antibiotic,19,981,5.0,2024-09-06
2023-11-12,Cetirizine,Antihistamine,6,994,1.5,2024-08-08
2023-11-12,Azithromycin,Antibiotic,17,983,6.0,2025-10-26
2023-11-12,Metformin,Diabetes,16,984,2.5,2025-07-05
2023-11-12,Pantoprazole,Antacid,16,984,2.0,2024-11-13
2023-11-12,Dolo 650,Painkiller,21,979,2.0,2025-05-30
2023-11-12,Cough Syrup,Cold/Flu,27,973,4.0,2024-08-30
2023-11-12,Multivitamin,Supplement,14,986,3.0,2024-07-12
2023-11-12,ORS Sachet,Dehydration,7,993,1.0,2024-11-14
2023-11-12,Antimalarial,Malaria,15,985,7.0,2025-02-18
2023-11-12,Dengue Kit,Dengue Fever,20,980,12.0,2024-05-23
2023-11-12,Antiviral,Viral Fever,13,987,10.0,2024-10-29
2023-11-12,Insulin,Diabetes,14,986,15.0,2025-08-04
2023-11-13,Paracetamol,Painkiller,10,990,2.0,2025-02-14
2023-11-13,Ibuprofen,Painkiller,7,993,3.0,2024-07-13
2023-11-13,Amoxicillin,Antibiotic,11,989,5.0,2025-08-19
2023-11-13,Cetirizine,Antihistamine,17,983,1.5,2025-02-03
2023-11-13,Azithromycin,Antibiotic,17,983,6.0,2025-11-02
2023-11-13,Metformin,Diabetes,10,990,2.5,2024-07-17
2023-11-13,Pantoprazole,Antacid,4,996,2.0,2025-07-27
2023-11-13,Dolo 650,Painkiller,5,995,2.0,2024-07-30
2023-11-13,Cough Syrup,Cold/Flu,35,965,4.0,2024-12-14
2023-11-13,Multivitamin,Supplement,11,989,3.0,2025-06-29
2023-11-13,ORS Sachet,Dehydration,21,979,1.0,2025-11-06
2023-11-13,Antimalarial,Malaria,11,989,7.0,2024-09-16
2023-11-13,Dengue Kit,Dengue Fever,4,996,12.0,2025-05-14
2023-11-13,Antiviral,Viral Fever,15,985,10.0,2024-11-16
2023-11-13,Insulin,Diabetes,9,991,15.0,2024-09-08
2023-11-14,Paracetamol,Painkiller,13,987,2.0,2024-12-20
2023-11-14,Ibuprofen,Painkiller,10,990,3.0,2024-07-01
2023-11-14,Amoxicillin,Antibiotic,14,986,5.0,2024-09-20
2023-11-14,Cetirizine,Antihistamine,9,991,1.5,2024-05-18
2023-11-14,Azithromycin,Antibiotic,20,980,6.0,2025-06-15
2023-11-14,Metformin,Diabetes,3,997,2.5,2025-08-03
2023-11-14,Pantoprazole,Antacid,8,992,2.0,2025-05-24
2023-11-14,Dolo 650,Painkiller,7,993,2.0,2024-08-06
2023-11-14,Cough Syrup,Cold/Flu,29,971,4.0,2025-09-19
2023-11-14,Multivitamin,Supplement,10,990,3.0,2024-08-10
2023-11-14,ORS Sachet,Dehydration,24,976,1.0,2025-08-26
2023-11-14,Antimalarial,Malaria,4,996,7.0,2025-09-13
2023-11-14,Dengue Kit,Dengue Fever,17,983,12.0,2025-07-31
2023-11-14,Antiviral,Viral Fever,18,982,10.0,2025-10-30
2023-11-14,Insulin,Diabetes,10,990,15.0,2024-11-28
2023-11-15,Paracetamol,Painkiller,15,985,2.0,2024-07-27
2023-11-15,Ibuprofen,Painkiller,25,975,3.0,2024-12-19
2023-11-15,Amoxicillin,Antibiotic,7,993,5.0,2025-03-17
2023-11-15,Cetirizine,Antihistamine,7,993,1.5,2025-07-08
2023-11-15,Azithromycin,Antibiotic,5,995,6.0,2025-08-20
2023-11-15,Metformin,Diabetes,10,990,2.5,2024-07-04
2023-11-15,Pantoprazole,Antacid,4,996,2.0,2025-05-08
2023-11-15,Dolo 650,Painkiller,9,991,2.0,2025-09-27
2023-11-15,Cough Syrup,Cold/Flu,13,987,4.0,2024-06-30
2023-11-15,Multivitamin,Supplement,11,989,3.0,2024-07-19
2023-11-15,ORS Sachet,Dehydration,16,984,1.0,2025-10-15
2023-11-15,Antimalarial,Malaria,16,984,7.0,2025-10-23
2023-11-15,Dengue Kit,Dengue Fever,17,983,12.0,2025-04-23
2023-11-15,Antiviral,Viral Fever,13,987,10.0,2025-09-19
2023-11-15,Insulin,Diabetes,15,985,15.0,2024-10-19
2023-11-16,Paracetamol,Painkiller,23,977,2.0,2025-07-30
2023-11-16,Ibuprofen,Painkiller,9,991,3.0,2025-04-12
2023-11-16,Amoxicillin,Antibiotic,6,994,5.0,2024-08-28
2023-11-16,Cetirizine,Antihistamine,9,991,1.5,2024-11-18
2023-11-16,Azithromycin,Antibiotic,18,982,6.0,2024-10-16
2023-11-16,Metformin,Diabetes,15,985,2.5,2024-05-21
2023-11-16,Pantoprazole,Antacid,11,989,2.0,2024-11-28
2023-11-16,Dolo 650,Painkiller,17,983,2.0,2024-09-07
2023-11-16,Cough Syrup,Cold/Flu,13,987,4.0,2025-05-23
2023-11-16,Multivitamin,Supplement,15,985,3.0,2025-04-15
2023-11-16,ORS Sachet,Dehydration,12,988,1.0,2025-03-21
2023-11-16,Antimalarial,Malaria,20,980,7.0,2024-09-10
2023-11-16,Dengue Kit,Dengue Fever,15,985,12.0,2024-05-17
2023-11-16,Antiviral,Viral Fever,14,986,10.0,2024-06-20
2023-11-16,Insulin,Diabetes,7,993,15.0,2025-08-06
2023-11-17,Paracetamol,Painkiller,11,989,2.0,2025-03-11
2023-11-17,Ibuprofen,Painkiller,8,992,3.0,2025-09-19
2023-11-17,Amoxicillin,Antibiotic,11,989,5.0,2025-11-04
2023-11-17,Cetirizine,Antihistamine,24,976,1.5,2024-12-09
2023-11-17,Azithromycin,Antibiotic,16,984,6.0,2024-10-10
2023-11-17,Metformin,Diabetes,14,986,2.5,2024-08-16
2023-11-17,Pantoprazole,Antacid,13,987,2.0,2024-10-14
2023-11-17,Dolo 650,Painkiller,7,993,2.0,2025-08-27
2023-11-17,Cough Syrup,Cold/Flu,25,975,4.0,2025-02-23
2023-11-17,Multivitamin,Supplement,10,990,3.0,2024-06-26
2023-11-17,ORS Sachet,Dehydration,6,994,1.0,2025-04-18
2023-11-17,Antimalarial,Malaria,18,982,7.0,2025-04-30
2023-11-17,Dengue Kit,Dengue Fever,15,985,12.0,2025-05-01
2023-11-17,Antiviral,Viral Fever,26,974,10.0,2025-01-27
2023-11-17,Insulin,Diabetes,13,987,15.0,2024-09-14
2023-11-18,Paracetamol,Painkiller,17,983,2.0,2025-03-14
2023-11-18,Ibuprofen,Painkiller,7,993,3.0,2024-09-05
2023-11-18,Amoxicillin,Antibiotic,1,999,5.0,2025-05-19
2023-11-18,Cetirizine,Antihistamine,16,984,1.5,2024-09-03
2023-11-18,Azithromycin,Antibiotic,5,995,6.0,2024-12-07
2023-11-18,Metformin,Diabetes,6,994,2.5,2025-07-05
2023-11-18,Pantoprazole,Antacid,5,995,2.0,2024-12-30
2023-11-18,Dolo 650,Painkiller,14,986,2.0,2025-05-18
2023-11-18,Cough Syrup,Cold/Flu,15,985,4.0,2024-12-03
2023-11-18,Multivitamin,Supplement,11,989,3.0,2025-10-15
2023-11-18,ORS Sachet,Dehydration,14,986,1.0,2025-10-13
2023-11-18,Antimalarial,Malaria,23,977,7.0,2025-05-17
2023-11-18,Dengue Kit,Dengue Fever,10,990,12.0,2025-06-22
2023-11-18,Antiviral,Viral Fever,21,979,10.0,2025-08-14
2023-11-18,Insulin,Diabetes,18,982,15.0,2024-08-01
2023-11-19,Paracetamol,Painkiller,20,980,2.0,2025-02-27
2023-11-19,Ibuprofen,Painkiller,14,986,3.0,2025-06-09
2023-11-19,Amoxicillin,Antibiotic,7,993,5.0,2024-12-13
2023-11-19,Cetirizine,Antihistamine,4,996,1.5,2024-10-02
2023-11-19,Azithromycin,Antibiotic,6,994,6.0,2024-08-14
2023-11-19,Metformin,Diabetes,19,981,2.5,2024-09-18
2023-11-19,Pantoprazole,Antacid,9,991,2.0,2025-11-12
2023-11-19,Dolo 650,Painkiller,23,977,2.0,2024-09-05
2023-11-19,Cough Syrup,Cold/Flu,10,990,4.0,2025-08-04
2023-11-19,Multivitamin,Supplement,23,977,3.0,2025-04-01
2023-11-19,ORS Sachet,Dehydration,29,971,1.0,2025-08-17
2023-11-19,Antimalarial,Malaria,8,992,7.0,2025-01-24
2023-11-19,Dengue Kit,Dengue Fever,11,989,12.0,2024-11-14
2023-11-19,Antiviral,Viral Fever,32,968,10.0,2025-10-02
2023-11-19,Insulin,Diabetes,11,989,15.0,2024-10-11
2023-11-20,Paracetamol,Painkiller,3,997,2.0,2025-06-20
2023-11-20,Ibuprofen,Painkiller,13,987,3.0,2024-07-13
2023-11-20,Amoxicillin,Antibiotic,12,988,5.0,2025-07-20
2023-11-20,Cetirizine,Antihistamine,8,992,1.5,2025-08-01
2023-11-20,Azithromycin,Antibiotic,18,982,6.0,2025-06-19
2023-11-20,Metformin,Diabetes,3,997,2.5,2024-10-24
2023-11-20,Pantoprazole,Antacid,23,977,2.0,2025-10-08
2023-11-20,Dolo 650,Painkiller,17,983,2.0,2024-11-20
2023-11-20,Cough Syrup,Cold/Flu,25,975,4.0,2024-07-16
2023-11-20,Multivitamin,Supplement,23,977,3.0,2024-06-17
2023-11-20,ORS Sachet,Dehydration,6,994,1.0,2025-07-25
2023-11-20,Antimalarial,Malaria,4,996,7.0,2025-07-12
2023-11-20,Dengue Kit,Dengue Fever,25,975,12.0,2025-07-19
2023-11-20,Antiviral,Viral Fever,19,981,10.0,2025-09-22
2023-11-20,Insulin,Diabetes,18,982,15.0,2025-01-29
2023-11-21,Paracetamol,Painkiller,5,995,2.0,2025-11-14
2023-11-21,Ibuprofen,Painkiller,13,987,3.0,2025-07-25
2023-11-21,Amoxicillin,Antibiotic,19,981,5.0,2024-12-22
2023-11-21,Cetirizine,Antihistamine,10,990,1.5,2025-01-20
2023-11-21,Azithromycin,Antibiotic,6,994,6.0,2024-10-30
2023-11-21,Metformin,Diabetes,11,989,2.5,2024-11-23
2023-11-21,Pantoprazole,Antacid,6,994,2.0,2025-02-21
2023-11-21,Dolo 650,Painkiller,13,987,2.0,2025-05-22
2023-11-21,Cough Syrup,Cold/Flu,20,980,4.0,2024-06-04
2023-11-21,Multivitamin,Supplement,16,984,3.0,2025-06-02
2023-11-21,ORS Sachet,Dehydration,7,993,1.0,2025-10-17
2023-11-21,Antimalarial,Malaria,7,993,7.0,2025-02-03
2023-11-21,Dengue Kit,Dengue Fever,6,994,12.0,2024-06-20
2023-11-21,Antiviral,Viral Fever,29,971,10.0,2024-09-17
2023-11-21,Insulin,Diabetes,17,983,15.0,2024-07-27
2023-11-22,Paracetamol,Painkiller,20,980,2.0,2025-09-05
2023-11-22,Ibuprofen,Painkiller,16,984,3.0,2025-10-09
2023-11-22,Amoxicillin,Antibiotic,15,985,5.0,2024-10-15
2023-11-22,Cetirizine,Antihistamine,6,994,1.5,2025-08-11
2023-11-22,Azithromycin,Antibiotic,24,976,6.0,2025-01-20
2023-11-22,Metformin,Diabetes,4,996,2.5,2025-03-25
2023-11-22,Pantoprazole,Antacid,16,984,2.0,2025-09-29
2023-11-22,Dolo 650,Painkiller,14,986,2.0,2024-06-20
2023-11-22,Cough Syrup,Cold/Flu,13,987,4.0,2025-10-16
2023-11-22,Multivitamin,Supplement,18,982,3.0,2025-10-22
2023-11-22,ORS Sachet,Dehydration,10,990,1.0,2024-08-07
2023-11-22,Antimalarial,Malaria,14,986,7.0,2024-05-23
2023-11-22,Dengue Kit,Dengue Fever,8,992,12.0,2024-12-31
2023-11-22,Antiviral,Viral Fever,12,988,10.0,2025-10-21
2023-11-22,Insulin,Diabetes,13,987,15.0,2024-07-30
2023-11-23,Paracetamol,Painkiller,6,994,2.0,2024-07-07
2023-11-23,Ibuprofen,Painkiller,9,991,3.0,2024-12-19
2023-11-23,Amoxicillin,Antibiotic,7,993,5.0,2025-08-14
2023-11-23,Cetirizine,Antihistamine,9,991,1.5,2025-02-24
2023-11-23,Azithromycin,Antibiotic,26,974,6.0,2025-06-16
2023-11-23,Metformin,Diabetes,19,981,2.5,2024-10-10
2023-11-23,Pantoprazole,Antacid,19,981,2.0,2024-07-27
2023-11-23,Dolo 650,Painkiller,12,988,2.0,2025-04-18
2023-11-23,Cough Syrup,Cold/Flu,27,973,4.0,2025-11-20
2023-11-23,Multivitamin,Supplement,16,984,3.0,2024-09-18
2023-11-23,ORS Sachet,Dehydration,15,985,1.0,2024-12-01
2023-11-23,Antimalarial,Malaria,9,991,7.0,2025-09-12
2023-11-23,Dengue Kit,Dengue Fever,6,994,12.0,2025-01-23
2023-11-23,Antiviral,Viral Fever,34,966,10.0,2025-07-10
2023-11-23,Insulin,Diabetes,10,990,15.0,2025-06-21
2023-11-24,Paracetamol,Painkiller,7,993,2.0,2025-02-20
2023-11-24,Ibuprofen,Painkiller,18,982,3.0,2025-03-21
2023-11-24,Amoxicillin,Antibiotic,14,986,5.0,2024-08-18
2023-11-24,Cetirizine,Antihistamine,17,983,1.5,2025-07-02
2023-11-24,Azithromycin,Antibiotic,10,990,6.0,2024-06-09
2023-11-24,Metformin,Diabetes,13,987,2.5,2024-08-07
2023-11-24,Pantoprazole,Antacid,15,985,2.0,2024-05-25
2023-11-24,Dolo 650,Painkiller,14,986,2.0,2025-05-09
2023-11-24,Cough Syrup,Cold/Flu,19,981,4.0,2025-09-16
2023-11-24,Multivitamin,Supplement,21,979,3.0,2025-05-10
2023-11-24,ORS Sachet,Dehydration,10,990,1.0,2025-08-19
2023-11-24,Antimalarial,Malaria,5,995,7.0,2025-07-18
2023-11-24,Dengue Kit,Dengue Fever,7,993,12.0,2025-08-22
2023-11-24,Antiviral,Viral Fever,45,955,10.0,2025-02-18
2023-11-24,Insulin,Diabetes,15,985,15.0,2025-09-17
2023-11-25,Paracetamol,Painkiller,11,989,2.0,2025-10-06
2023-11-25,Ibuprofen,Painkiller,20,980,3.0,2024-05-27
2023-11-25,Amoxicillin,Antibiotic,18,982,5.0,2025-04-10
2023-11-25,Cetirizine,Antihistamine,18,982,1.5,2025-04-21
2023-11-25,Azithromycin,Antibiotic,5,995,6.0,2025-10-28
2023-11-25,Metformin,Diabetes,9,991,2.5,2025-01-10
2023-11-25,Pantoprazole,Antacid,22,978,2.0,2025-05-20
2023-11-25,Dolo 650,Painkiller,14,986,2.0,2025-05-28
2023-11-25,Cough Syrup,Cold/Flu,22,978,4.0,2024-09-13
2023-11-25,Multivitamin,Supplement,6,994,3.0,2025-02-20
2023-11-25,ORS Sachet,Dehydration,13,987,1.0,2025-05-02
2023-11-25,Antimalarial,Malaria,11,989,7.0,2024-09-18
2023-11-25,Dengue Kit,Dengue Fever,15,985,12.0,2025-02-19
2023-11-25,Antiviral,Viral Fever,41,959,10.0,2025-09-02
2023-11-25,Insulin,Diabetes,13,987,15.0,2025-01-22
2023-11-26,Paracetamol,Painkiller,2,998,2.0,2025-06-27
2023-11-26,Ibuprofen,Painkiller,18,982,3.0,2025-04-14
2023-11-26,Amoxicillin,Antibiotic,17,983,5.0,2025-09-22
2023-11-26,Cetirizine,Antihistamine,20,980,1.5,2024-12-25
2023-11-26,Azithromycin,Antibiotic,10,990,6.0,2024-08-25
2023-11-26,Metformin,Diabetes,11,989,2.5,2025-04-12
2023-11-26,Pantoprazole,Antacid,13,987,2.0,2024-12-24
2023-11-26,Dolo 650,Painkiller,17,983,2.0,2025-08-02
2023-11-26,Cough Syrup,Cold/Flu,14,986,4.0,2024-10-28
2023-11-26,Multivitamin,Supplement,12,988,3.0,2024-11-28
2023-11-26,ORS Sachet,Dehydration,7,993,1.0,2025-03-18
2023-11-26,Antimalarial,Malaria,15,985,7.0,2025-07-27
2023-11-26,Dengue Kit,Dengue Fever,13,987,12.0,2025-01-25
2023-11-26,Antiviral,Viral Fever,34,966,10.0,2025-08-08
2023-11-26,Insulin,Diabetes,8,992,15.0,2025-09-17
2023-11-27,Paracetamol,Painkiller,23,977,2.0,2024-08-23
2023-11-27,Ibuprofen,Painkiller,9,991,3.0,2025-08-05
2023-11-27,Amoxicillin,Antibiotic,6,994,5.0,2024-09-11
2023-11-27,Cetirizine,Antihistamine,16,984,1.5,2024-06-28
2023-11-27,Azithromycin,Antibiotic,6,994,6.0,2025-03-24
2023-11-27,Metformin,Diabetes,4,996,2.5,2024-09-10
2023-11-27,Pantoprazole,Antacid,19,981,2.0,2024-07-03
2023-11-27,Dolo 650,Painkiller,8,992,2.0,2024-11-06
2023-11-27,Cough Syrup,Cold/Flu,20,980,4.0,2024-06-13
2023-11-27,Multivitamin,Supplement,10,990,3.0,2024-12-01
2023-11-27,ORS Sachet,Dehydration,12,988,1.0,2025-07-14
2023-11-27,Antimalarial,Malaria,26,974,7.0,2025-08-06
2023-11-27,Dengue Kit,Dengue Fever,22,978,12.0,2025-03-14
2023-11-27,Antiviral,Viral Fever,18,982,10.0,2025-05-30
2023-11-27,Insulin,Diabetes,13,987,15.0,2025-08-13
2023-11-28,Paracetamol,Painkiller,21,979,2.0,2025-11-15
2023-11-28,Ibuprofen,Painkiller,10,990,3.0,2025-04-07
2023-11-28,Amoxicillin,Antibiotic,16,984,5.0,2025-10-10
2023-11-28,Cetirizine,Antihistamine,11,989,1.5,2025-05-24
2023-11-28,Azithromycin,Antibiotic,14,986,6.0,2024-06-05
2023-11-28,Metformin,Diabetes,7,993,2.5,2025-07-15
2023-11-28,Pantoprazole,Antacid,10,990,2.0,2025-11-03
2023-11-28,Dolo 650,Painkiller,8,992,2.0,2025-05-29
2023-11-28,Cough Syrup,Cold/Flu,15,985,4.0,2025-01-21
2023-11-28,Multivitamin,Supplement,12,988,3.0,2024-10-04
2023-11-28,ORS Sachet,Dehydration,11,989,1.0,2024-12-09
2023-11-28,Antimalarial,Malaria,9,991,7.0,2025-06-04
2023-11-28,Dengue Kit,Dengue Fever,21,979,12.0,2025-10-08
2023-11-28,Antiviral,Viral Fever,16,984,10.0,2024-12-31
2023-11-28,Insulin,Diabetes,17,983,15.0,2025-05-27
2023-11-29,Paracetamol,Painkiller,9,991,2.0,2024-10-03
2023-11-29,Ibuprofen,Painkiller,15,985,3.0,2025-11-09
2023-11-29,Amoxicillin,Antibiotic,9,991,5.0,2024-08-25
2023-11-29,Cetirizine,Antihistamine,14,986,1.5,2024-09-20
2023-11-29,Azithromycin,Antibiotic,16,984,6.0,2024-10-11
2023-11-29,Metformin,Diabetes,9,991,2.5,2025-04-13
2023-11-29,Pantoprazole,Antacid,5,995,2.0,2025-03-30
2023-11-29,Dolo 650,Painkiller,3,997,2.0,2024-08-08
2023-11-29,Cough Syrup,Cold/Flu,29,971,4.0,2025-06-30
2023-11-29,Multivitamin,Supplement,11,989,3.0,2024-06-22
2023-11-29,ORS Sachet,Dehydration,12,988,1.0,2025-06-08
2023-11-29,Antimalarial,Malaria,15,985,7.0,2025-03-31
2023-11-29,Dengue Kit,Dengue Fever,9,991,12.0,2025-01-19
2023-11-29,Antiviral,Viral Fever,23,977,10.0,2024-08-28
2023-11-29,Insulin,Diabetes,12,988,15.0,2025-06-16
2023-11-30,Paracetamol,Painkiller,6,994,2.0,2024-08-30
2023-11-30,Ibuprofen,Painkiller,16,984,3.0,2025-03-21
2023-11-30,Amoxicillin,Antibiotic,4,996,5.0,2025-10-19
2023-11-30,Cetirizine,Antihistamine,26,974,1.5,2025-03-25
2023-11-30,Azithromycin,Antibiotic,9,991,6.0,2025-04-10
2023-11-30,Metformin,Diabetes,10,990,2.5,2024-06-27
2023-11-30,Pantoprazole,Antacid,3,997,2.0,2024-08-24
2023-11-30,Dolo 650,Painkiller,15,985,2.0,2025-08-08
2023-11-30,Cough Syrup,Cold/Flu,26,974,4.0,2024-07-10
2023-11-30,Multivitamin,Supplement,11,989,3.0,2025-10-02
2023-11-30,ORS Sachet,Dehydration,8,992,1.0,2025-07-05
2023-11-30,Antimalarial,Malaria,16,984,7.0,2025-05-16
2023-11-30,Dengue Kit,Dengue Fever,9,991,12.0,2024-09-07
2023-11-30,Antiviral,Viral Fever,23,977,10.0,2025-09-02
2023-11-30,Insulin,Diabetes,7,993,15.0,2025-09-11
2023-12-01,Paracetamol,Painkiller,23,977,2.0,2025-03-21
2023-12-01,Ibuprofen,Painkiller,16,984,3.0,2025-11-27
2023-12-01,Amoxicillin,Antibiotic,15,985,5.0,2025-10-15
2023-12-01,Cetirizine,Antihistamine,19,981,1.5,2025-06-24
2023-12-01,Azithromycin,Antibiotic,18,982,6.0,2024-08-19
2023-12-01,Metformin,Diabetes,6,994,2.5,2025-10-27
2023-12-01,Pantoprazole,Antacid,7,993,2.0,2025-04-08
2023-12-01,Dolo 650,Painkiller,8,992,2.0,2025-02-01
2023-12-01,Cough Syrup,Cold/Flu,26,974,4.0,2024-07-19
2023-12-01,Multivitamin,Supplement,11,989,3.0,2025-05-14
2023-12-01,ORS Sachet,Dehydration,9,991,1.0,2025-10-08
2023-12-01,Antimalarial,Malaria,18,982,7.0,2025-11-22
2023-12-01,Dengue Kit,Dengue Fever,10,990,12.0,2024-08-04
2023-12-01,Antiviral,Viral Fever,9,991,10.0,2024-09-09
2023-12-01,Insulin,Diabetes,12,988,15.0,2025-03-24
2023-12-02,Paracetamol,Painkiller,20,980,2.0,2025-09-15
2023-12-02,Ibuprofen,Painkiller,18,982,3.0,2024-11-26
2023-12-02,Amoxicillin,Antibiotic,20,980,5.0,2024-09-13
2023-12-02,Cetirizine,Antihistamine,20,980,1.5,2024-06-06
2023-12-02,Azithromycin,Antibiotic,7,993,6.0,2025-11-24
2023-12-02,Metformin,Diabetes,14,986,2.5,2025-11-04
2023-12-02,Pantoprazole,Antacid,20,980,2.0,2024-06-22
2023-12-02,Dolo 650,Painkiller,17,983,2.0,2025-07-23
2023-12-02,Cough Syrup,Cold/Flu,21,979,4.0,2025-09-20
2023-12-02,Multivitamin,Supplement,15,985,3.0,2025-01-01
2023-12-02,ORS Sachet,Dehydration,12,988,1.0,2025-05-14
2023-12-02,Antimalarial,Malaria,4,996,7.0,2025-01-19
2023-12-02,Dengue Kit,Dengue Fever,9,991,12.0,2025-04-14
2023-12-02,Antiviral,Viral Fever,16,984,10.0,2024-09-14
2023-12-02,Insulin,Diabetes,4,996,15.0,2025-02-08
2023-12-03,Paracetamol,Painkiller,4,996,2.0,2024-08-24
2023-12-03,Ibuprofen,Painkiller,18,982,3.0,2025-07-21
2023-12-03,Amoxicillin,Antibiotic,10,990,5.0,2025-11-13
2023-12-03,Cetirizine,Antihistamine,13,987,1.5,2024-06-28
2023-12-03,Azithromycin,Antibiotic,8,992,6.0,2024-10-04
2023-12-03,Metformin,Diabetes,4,996,2.5,2024-09-04
2023-12-03,Pantoprazole,Antacid,21,979,2.0,2024-07-07
2023-12-03,Dolo 650,Painkiller,20,980,2.0,2025-09-13
2023-12-03,Cough Syrup,Cold/Flu,22,978,4.0,2024-06-15
2023-12-03,Multivitamin,Supplement,20,980,3.0,2025-02-06
2023-12-03,ORS Sachet,Dehydration,14,986,1.0,2024-08-20
2023-12-03,Antimalarial,Malaria,9,991,7.0,2024-12-09
